GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
44,24.7513,45.3279,58.9815,0.0,0.0,0.0,-8.4024,-129.5327,13.0116,88.436,-34.8977,5.39962056,92.5732,-29.49807944,63.07512056

DELTA Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-1.865174681370263e-13,-9.999999991805453e-05,-6.608047442568932e-13,0.0,0.0,0.0,-62.45370000000039,-25.586900000004817,2.255973186038318e-13,-3.268496584496461e-13,41.87359999999992,-8.015902560000011,-88.04070000000381,33.857697440000024,-54.183002560004695
1,9.769962616701378e-14,5.186961971048731e-13,0.00010000000020937705,0.0,0.0,0.0,-63.16669999999951,-34.77519999999757,2.4868995751603507e-14,2.0179413695586845e-12,49.80340000000032,-7.003270799999969,-97.94179999999102,42.80012919999987,-55.14167079998933
2,-1.9895196601282805e-13,-3.979039320256561e-13,-2.2026824808563106e-13,0.0,0.0,0.0,-59.96440000000031,-37.537000000003985,3.552713678800501e-14,8.526512829121202e-13,53.147799999999776,-7.278761519999991,-97.50139999999809,45.8690384799995,-51.63236151999949
3,-0.00010000000006193943,-1.6342482922482304e-13,2.2026824808563106e-13,0.0,0.0,0.0,-61.77669999999947,-38.33959999999422,-1.652011860642233e-13,-4.689582056016661e-13,51.87839999999916,-7.337517839999974,-100.11639999998796,44.5408821599995,-55.575517839989374
4,1.3500311979441904e-13,-0.00010000000005305765,0.00010000000006016307,0.0,0.0,0.0,-62.578899999999756,-33.069900000002434,1.1901590823981678e-13,9.999999787169145e-05,45.23280000000064,-7.443442800000014,-95.64870000000793,37.78935720000082,-57.8593428000062
5,4.263256414560601e-14,-2.5579538487363607e-13,8.242295734817162e-13,0.0,0.0,0.0,-65.60229999999986,-27.99360000000476,-1.4566126083082054e-13,-5.684341886080802e-14,42.38619999999973,-7.766749439999988,-93.59590000000281,34.61945055999989,-58.976449440001105
6,-1.0658141036401503e-13,-6.679101716144942e-13,-6.465938895416912e-13,0.0,0.0,0.0,-64.76459999999923,-20.77799999999752,2.0961010704922955e-13,9.999999745957666e-05,42.43449999999924,-7.348497119999989,-85.54249999999891,35.086002879999874,-50.456497120000854
7,-5.329070518200751e-15,1.6342482922482304e-13,3.126388037344441e-13,0.0,0.0,0.0,-60.47709999999983,-31.67919999999404,8.348877145181177e-14,-9.999999780063717e-05,44.007600000000316,-7.61881032000002,-92.1563999999927,36.38878968000027,-55.767610319992436
8,-1.829647544582258e-13,-3.623767952376511e-13,2.2026824808563106e-13,0.0,0.0,0.0,-65.9128999999998,-26.953599999998545,-4.085620730620576e-14,2.7711166694643907e-12,42.124800000000214,-7.3008648000000065,-92.86649999999274,34.82393520000063,-58.042564799994835
9,-2.6645352591003757e-14,-6.181721801112872e-13,-7.105427357601002e-14,0.0,0.0,0.0,-53.588899999999256,-30.112500000003735,-5.3290705182007514e-14,-0.00010000000065701897,44.54899999999998,-6.691808159999988,-83.70150000000919,37.85719183999988,-45.84430816001023
10,-2.4868995751603507e-14,-2.842170943040401e-14,-1.4210854715202004e-13,0.0,0.0,0.0,-58.40779999999958,-28.368399999999724,-2.3447910280083306e-13,1.8047785488306545e-12,39.91969999999981,-7.658574480000003,-86.77619999999362,32.26112551999929,-54.51507447999433
11,5.1514348342607263e-14,5.684341886080802e-14,-2.4868995751603507e-13,0.0,0.0,0.0,-65.78359999999964,-33.35979999999583,-1.2789769243681803e-13,-7.389644451905042e-13,43.63639999999957,-7.69177151999998,-99.1433999999983,35.9446284800001,-63.198771519998196
12,-8.881784197001252e-14,6.039613253960852e-13,0.00010000000084886551,0.0,0.0,0.0,-67.19950000000028,-29.048900000001026,-0.00010000000019338984,-0.00010000000075649496,40.86200000000013,-7.646632560000004,-96.24849999999861,33.215367440000406,-63.03313255999912
13,-6.039613253960852e-14,-0.00010000000003884679,2.4158453015843406e-13,0.0,0.0,0.0,-64.14320000000015,-29.822499999997973,0.00010000000025911504,-0.00010000000152388111,42.692899999999405,-7.900287119999995,-93.9658000000038,34.792612879998984,-59.1731871200039
14,-9.99999998452239e-05,-7.105427357601002e-15,3.197442310920451e-13,0.0,0.0,0.0,-67.70229999999948,-16.421199999994712,3.552713678800501e-14,0.00010000000061438641,35.754000000000126,-7.949312639999988,-84.12349999999489,27.80468735999937,-56.31881263999552
15,-1.2079226507921703e-13,5.755396159656812e-13,9.999999958409944e-05,0.0,0.0,0.0,-65.51699999999956,-17.43960000000041,-2.842170943040401e-14,-0.00010000000145282684,43.095300000000115,-8.103371039999956,-82.95660000000073,34.991928959999676,-47.964671040001974
16,-9.769962616701378e-14,-3.979039320256561e-13,-0.00010000000028753675,0.0,0.0,0.0,-62.2294999999993,-23.76460000000057,1.5631940186722204e-13,4.547473508864641e-13,41.36070000000041,-7.553803679999979,-85.99420000000119,33.80689631999992,-52.187303680000355
17,-1.5631940186722204e-13,-1.9895196601282805e-13,-7.815970093361102e-14,0.0,0.0,0.0,-67.92979999999997,-26.82180000000119,-1.6342482922482304e-13,-1.2647660696529783e-12,42.96980000000057,-7.190045999999977,-94.75160000000847,35.77975400000088,-58.97184600000759
18,-0.00010000000004950493,-2.1316282072803006e-14,3.268496584496461e-13,0.0,0.0,0.0,-67.5880000000004,-24.124599999998225,2.007283228522283e-13,1.4637180356658064e-12,46.51129999999984,-7.769751120000001,-91.71269999999922,38.74154887999961,-52.971151119998694
19,4.263256414560601e-14,-7.673861546209082e-13,9.999999995358166e-05,0.0,0.0,0.0,-68.26419999999918,-23.642400000002283,-1.4566126083082054e-13,9.99999993638312e-05,45.780699999999804,-7.9910200800000055,-91.90640000000482,37.789679920000026,-54.116720080006615
20,7.815970093361102e-14,-7.815970093361102e-14,7.815970093361102e-13,0.0,0.0,0.0,-66.22619999999988,-16.0593999999968,3.801403636316536e-13,1.5916157281026244e-12,39.93129999999958,-7.519957199999998,-82.28559999999028,32.41134279999996,-49.87425719999124
21,-9.999999998200337e-05,-3.339550858072471e-13,2.7000623958883807e-13,0.0,0.0,0.0,-68.11519999999936,-17.475799999995473,-9.999999966581186e-05,8.384404281969182e-13,38.45869999999989,-8.094483360000003,-85.59119999998778,30.364216640000393,-55.226983359987386
22,1.2434497875801753e-13,-1.4210854715202004e-13,-9.999999981857854e-05,0.0,0.0,0.0,-59.746900000000664,-18.991299999999796,-9.999999998200337e-05,2.2879476091475226e-12,36.77519999999926,-7.3724399999999735,-78.73839999999481,29.402759999999315,-49.33563999999459
23,2.3092638912203256e-14,-7.815970093361102e-14,-4.405364961712621e-13,0.0,0.0,0.0,-62.934299999999936,-18.67189999999833,1.438849039914203e-13,-9.999999889487299e-05,40.54689999999959,-7.528774320000024,-81.60629999999365,33.01812567999985,-48.588174319993804
24,7.283063041541027e-14,9.999999968357542e-05,-4.973799150320701e-13,0.0,0.0,0.0,-61.45720000000005,-22.42830000000268,-1.971756091734278e-13,1.2789769243681803e-13,40.73310000000069,-7.5103106399999895,-83.88540000000694,33.22278936000056,-50.66261064000638
25,9.999999997845066e-05,0.00010000000052201585,9.999999992515995e-05,0.0,0.0,0.0,-65.5966000000002,-18.308499999998332,9.999999978660412e-05,-1.5916157281026244e-12,38.84749999999964,-7.703058240000009,-83.90469999999898,31.14444175999898,-52.76025823999819
26,-9.999999987542196e-05,-2.2737367544323206e-13,-2.4158453015843406e-13,0.0,0.0,0.0,-63.131499999999754,-14.645099999995296,-2.575717417130363e-13,3.552713678800501e-13,38.54930000000031,-7.757346240000036,-77.77669999999553,30.791953760000357,-46.984746239995175
27,5.595524044110789e-14,-6.465938895416912e-13,0.00010000000015253363,0.0,0.0,0.0,-63.888900000000504,-16.72849999999454,9.592326932761353e-14,0.00010000000048648872,41.50910000000017,-7.934911199999984,-80.61719999999853,33.57418880000024,-47.04301119999647
28,0.0,7.460698725481052e-13,1.8474111129762605e-13,0.0,0.0,0.0,-58.75549999999989,-18.166800000000734,-9.999999989496189e-05,-9.99999993638312e-05,37.14909999999966,-7.428041999999991,-76.9224999999969,29.721057999999644,-47.20144199999726
29,2.1316282072803006e-14,4.050093593832571e-13,-9.999999971199713e-05,0.0,0.0,0.0,-57.02890000000002,-14.92730000000384,-9.999999986298747e-05,9.999999953436145e-05,35.94830000000029,-7.562816639999994,-71.95630000000257,28.385483360000975,-43.570816640003414
30,-9.999999995002895e-05,2.0605739337042905e-13,-1.4210854715202004e-13,0.0,0.0,0.0,-63.21270000000021,-19.087399999994773,-5.3290705182007514e-14,-1.5631940186722204e-13,39.30999999999958,-7.4590171200000075,-82.3001999999869,31.85098287999884,-50.44921711998806
31,1.2079226507921703e-13,5.329070518200751e-13,-1.3500311979441904e-13,0.0,0.0,0.0,-53.06020000000001,-15.287300000002432,1.2256862191861728e-13,-1.0800249583553523e-12,40.78550000000066,-7.163269199999985,-68.34749999999924,33.62223080000082,-34.72526920000025
32,4.085620730620576e-14,-7.318590178329032e-13,6.394884621840902e-14,0.0,0.0,0.0,-59.20689999999928,-16.92490000000376,-1.509903313490213e-13,-6.110667527536862e-13,35.893699999999576,-7.23503088000001,-76.13180000000852,28.658669119999736,-47.4731308800097
33,1.0302869668521453e-13,-9.999999976884055e-05,0.00010000000062859726,0.0,0.0,0.0,-62.577300000000065,-21.116599999995145,9.999999997489795e-05,0.00010000000187915248,42.40450000000014,-7.43038199999998,-83.69369999999148,34.97411800000005,-48.71958199999234
34,-4.973799150320701e-14,2.5579538487363607e-13,-9.999999952725602e-05,0.0,0.0,0.0,-62.99329999999993,-19.45979999999571,6.394884621840902e-14,-2.2026824808563106e-12,40.06770000000059,-7.815864240000013,-82.45320000000231,32.251835760000375,-50.20136424000103
35,-0.00010000000008503207,6.394884621840902e-14,-6.465938895416912e-13,0.0,0.0,0.0,-62.11479999999965,-26.236399999997275,7.815970093361102e-14,-2.984279490192421e-13,43.635700000000305,-7.203625200000027,-88.35129999999779,36.432074800000166,-51.919225199999445
36,3.552713678800501e-14,4.263256414560601e-14,5.115907697472721e-13,0.0,0.0,0.0,-70.34819999999951,-15.43590000000404,5.1514348342607263e-14,1.0089706847793423e-12,38.993299999999955,-7.950119039999986,-85.78410000000098,31.043180960000395,-54.74091904000149
37,-3.552713678800501e-15,-6.465938895416912e-13,-3.552713678800501e-13,0.0,0.0,0.0,-68.44790000000022,-17.52139999999858,-4.796163466380676e-14,1.8758328224066645e-12,38.34449999999945,-8.42684256,-85.96929999999911,29.91765743999942,-56.051642559999685
38,1.2612133559741778e-13,-0.00010000000006016307,3.481659405224491e-13,0.0,0.0,0.0,-69.23289999999957,-15.20020000000585,-3.2862601528904634e-13,-1.8616219676914625e-12,39.82810000000061,-8.323156799999994,-84.43320000000696,31.50494320000096,-52.92825680000782
39,-7.993605777301127e-14,-4.973799150320701e-14,1.8474111129762605e-13,0.0,0.0,0.0,-69.48270000000073,-22.247399999997953,-2.220446049250313e-13,5.400124791776761e-13,41.871399999999504,-8.116930799999988,-91.73010000000104,33.75446920000006,-57.975630800003714
40,5.329070518200751e-15,2.984279490192421e-13,-0.00010000000006016307,0.0,0.0,0.0,-60.249000000000194,-24.146900000004223,-2.2737367544323206e-13,-7.531752999057062e-13,42.278999999999854,-7.820398080000023,-84.39600000000605,34.458601919999836,-49.93739808000622
41,-1.4921397450962104e-13,0.00010000000055754299,9.999999959120487e-05,0.0,0.0,0.0,-69.58810000000001,-19.38990000000041,-1.5987211554602254e-14,7.815970093361102e-13,36.922099999999695,-8.004567600000012,-88.97779999999443,28.91753240000011,-60.06026759999614
42,-7.638334409421077e-14,9.999999998200337e-05,1.8474111129762605e-13,0.0,0.0,0.0,-69.8585000000002,-9.79470000000316,1.2434497875801753e-14,1.6626700016786344e-12,36.41549999999976,-7.809690959999992,-79.65310000000342,28.605809040000366,-51.04729096000487
43,7.105427357601002e-15,1.7763568394002505e-13,-2.7000623958883807e-13,0.0,0.0,0.0,-68.1340999999998,-21.007499999998544,-9.999999963383743e-05,-0.00010000000160914624,41.15860000000007,-8.119806480000005,-89.14180000000309,33.03879352000092,-56.103006480002165
44,-9.947598300641403e-14,-6.821210263296962e-13,0.00010000000007437393,0.0,0.0,0.0,-70.02420000000069,-27.109500000002043,-1.829647544582258e-13,1.5063505998114124e-12,45.46570000000021,-8.247581280000002,-97.1336000000094,37.21811872000049,-59.915481280008905


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,2007.7332,4999.9367,7885.8402,0.0,0.0,0.0,-4926.2025,-43450.4904,2209.4645,24408.2142,-4954.0872,4590.6377,-2433.8109,-6865.504100000002,-2797.2603999999997,-9662.764500000001
1,2006.0997,4934.2793,7889.9395,0.0,0.0,0.0,-4937.9791,-43514.4673,2216.1795,24307.9863,-4807.3933,4577.0155,-2430.0691,-7097.962099999993,-2660.4468999999995,-9758.408999999992
2,1932.35,4982.7063,7793.9612,0.0,0.0,0.0,-4913.9183,-43237.5814,2188.4487,24300.3043,-4896.6698,4600.4988,-2440.5021,-6953.729199999998,-2736.6730999999995,-9690.402299999998
3,2004.9465,4766.1686,7759.9029,0.0,0.0,0.0,-4895.0467,-43470.2487,2222.0815,24412.6781,-4890.6845,4608.914,-2449.0828,-7199.5177999999905,-2730.8533000000007,-9930.37109999999
4,1943.265,4954.1859,7839.0121,0.0,0.0,0.0,-4977.3071,-43397.8704,2245.0362,24342.0051,-4850.1114,4567.7404,-2420.867,-7051.673200000005,-2703.2380000000003,-9754.911200000006
5,1956.8559,4912.6322,7806.9242,0.0,0.0,0.0,-4876.2978,-43352.5618,2228.6439,24377.9561,-4919.7239,4600.305,-2450.0878,-6945.847300000001,-2769.5066999999995,-9715.354000000001
6,1993.2956,4954.5677,7798.5848,0.0,0.0,0.0,-4950.5578,-43398.0606,2198.8224,24303.4629,-4815.8283,4581.3767,-2423.5188,-7099.884999999998,-2657.9704,-9757.8554
7,1946.8888,4885.2926,7789.8966,0.0,0.0,0.0,-5012.0792,-43212.4071,2225.9483,24418.8286,-5030.5378,4597.9614,-2454.8097,-6957.631399999995,-2887.3860999999997,-9845.017499999994
8,1980.2558,4869.1276,7866.1168,0.0,0.0,0.0,-4972.6008,-43436.7458,2208.3998,24464.2423,-4962.4382,4592.4096,-2435.5222,-7021.204299999994,-2805.5507999999995,-9826.755099999995
9,1993.9692,4850.748,7832.3622,0.0,0.0,0.0,-4916.7521,-43346.1293,2181.1056,24262.9248,-4859.6787,4624.7569,-2484.7803,-7141.771600000004,-2719.7021,-9861.473700000004
10,2044.2488,4929.7211,7849.6914,0.0,0.0,0.0,-4927.1792,-43500.6061,2180.662,24285.6572,-4750.3317,4586.99,-2424.5238,-7137.804799999994,-2587.8655,-9725.670299999994
11,1967.0758,4903.0982,7715.7234,0.0,0.0,0.0,-4960.4536,-43427.992,2203.2545,24369.4421,-4822.7742,4576.7557,-2433.0035,-7229.851599999998,-2679.022,-9908.873599999999
12,1992.8362,4896.3571,7801.8734,0.0,0.0,0.0,-4917.1197,-43576.2687,2197.9275,24470.0086,-4875.1627,4589.5415,-2450.1679,-7134.385600000001,-2735.7890999999995,-9870.174700000001
13,1924.0681,4823.6025,7794.2691,0.0,0.0,0.0,-4920.3903,-43451.7795,2236.3526,24504.4436,-4918.1797,4602.918,-2458.4573,-7089.433900000004,-2773.719,-9863.152900000005
14,1932.794,4874.9908,7802.4781,0.0,0.0,0.0,-4892.9536,-43450.2181,2225.7002,24452.0469,-4927.0584,4621.8227,-2473.8422,-7055.161699999997,-2779.0779,-9834.239599999997
15,2002.0781,4875.4242,7800.3187,0.0,0.0,0.0,-4900.2579,-43195.2094,2210.2084,24337.908,-4986.5665,4599.7664,-2456.9019,-6869.529900000001,-2843.7019999999993,-9713.231900000002
16,1932.9121,4989.7013,7832.7679,0.0,0.0,0.0,-4920.976,-43428.0775,2222.3435,24432.7202,-4901.9912,4607.6524,-2453.4359,-6938.608500000002,-2747.7747000000004,-9686.383200000002
17,1953.0167,4927.3312,7837.2924,0.0,0.0,0.0,-4927.4259,-43481.172,2198.721,24458.3419,-4882.7475,4593.4916,-2442.7517,-7033.894700000001,-2732.0076,-9765.902300000002
18,1927.0627,4856.9,7809.8851,0.0,0.0,0.0,-4931.9114,-43340.5783,2212.6867,24448.5865,-4951.5892,4596.1612,-2439.9405,-7017.368700000003,-2795.368500000001,-9812.737200000003
19,1971.3644,4923.8757,7795.6838,0.0,0.0,0.0,-4983.4926,-43377.8815,2223.6931,24329.7853,-4833.187,4576.3966,-2441.3747,-7116.971800000007,-2698.1650999999997,-9815.136900000007
20,2001.0851,4979.7319,7799.8392,0.0,0.0,0.0,-4926.8006,-43390.539,2197.9756,24471.7125,-4992.3086,4619.7626,-2465.4862,-6866.995299999991,-2838.0322,-9705.027499999991
21,2031.931,4906.6595,7827.7689,0.0,0.0,0.0,-4898.2593,-43491.5804,2180.4893,24434.4316,-4891.9157,4615.9826,-2474.5915,-7008.559399999995,-2750.5245999999993,-9759.083999999993
22,2016.2524,4976.6687,7818.026,0.0,0.0,0.0,-4885.8743,-43630.294,2205.8892,24556.4599,-4825.402,4627.3935,-2482.021,-6942.872099999997,-2680.0295,-9622.901599999997
23,2015.7383,4908.2688,7806.8983,0.0,0.0,0.0,-4895.4152,-43435.5986,2185.0219,24347.0877,-4883.58,4635.4874,-2484.9493,-7067.998799999998,-2733.0419,-9801.040699999998
24,1998.0696,4889.1277,7796.0979,0.0,0.0,0.0,-4930.6883,-43203.419,2209.2875,24369.8309,-5014.3812,4591.8615,-2434.1357,-6871.693700000003,-2856.6553999999996,-9728.349100000003
25,1987.8004,4818.6315,7765.556,0.0,0.0,0.0,-4903.1573,-43302.7675,2214.2304,24397.321,-4900.9338,4587.1129,-2419.1737,-7022.3855,-2732.9945999999995,-9755.380099999998
26,1929.1094,4865.7269,7865.9954,0.0,0.0,0.0,-4935.9223,-43548.8797,2223.1951,24423.2834,-4696.1062,4580.3703,-2430.957,-7177.4918,-2546.6929000000005,-9724.1847
27,1951.8376,4938.4351,7762.9848,0.0,0.0,0.0,-4925.1754,-43366.0747,2201.8797,24512.3594,-5004.2329,4626.0705,-2480.8569,-6923.753499999995,-2859.0193000000004,-9782.772799999995
28,2037.27,4916.1935,7815.4338,0.0,0.0,0.0,-4875.2887,-43255.3654,2239.5854,24336.0976,-4983.6495,4615.6802,-2466.6202,-6786.073800000002,-2834.5895000000005,-9620.663300000002
29,1952.323,4955.993,7831.8644,0.0,0.0,0.0,-4950.1443,-43457.9823,2216.1201,24396.8125,-4868.0409,4595.2493,-2445.2023,-7055.013600000006,-2717.9938999999995,-9773.007500000005
30,1952.9564,4942.8988,7759.6089,0.0,0.0,0.0,-4900.8183,-43056.7449,2215.4471,24327.9375,-5161.0069,4631.9484,-2491.8401,-6758.714499999991,-3020.8986,-9779.613099999991
31,1907.1013,4870.6534,7775.9834,0.0,0.0,0.0,-4893.3222,-43111.3174,2219.8258,24375.3299,-5079.1709,4641.6488,-2509.6244,-6855.745800000001,-2947.1465000000003,-9802.892300000001
32,1987.6696,4967.0637,7778.168,0.0,0.0,0.0,-4876.3879,-43367.4372,2230.4204,24384.7935,-4928.4716,4621.6573,-2488.7372,-6895.709900000005,-2795.5515,-9691.261400000007
33,2003.0208,4915.1768,7761.3388,0.0,0.0,0.0,-4872.0381,-43397.8345,2203.1292,24307.9346,-4853.8384,4602.214,-2454.252,-7079.272399999998,-2705.8763999999996,-9785.148799999999
34,2042.3871,4913.4426,7850.0397,0.0,0.0,0.0,-4892.7008,-43049.7213,2215.7205,24268.1216,-5159.213,4609.1833,-2465.113,-6652.710600000002,-3015.1427,-9667.853300000002
35,1997.6724,4943.3031,7794.4148,0.0,0.0,0.0,-4921.8672,-43375.6832,2207.5883,24459.3862,-4927.862,4629.7843,-2461.8937,-6895.185600000001,-2759.9714,-9655.157000000001
36,1943.9159,4898.3052,7763.1459,0.0,0.0,0.0,-4918.5894,-43317.5878,2221.2855,24331.1329,-4882.1705,4623.4717,-2490.5506,-7078.391800000001,-2749.2494,-9827.641200000002
37,1977.5022,4875.7512,7825.1177,0.0,0.0,0.0,-4945.6229,-43286.6023,2203.7718,24443.2779,-4940.3931,4610.0433,-2447.521,-6906.804399999997,-2777.8708,-9684.675199999998
38,2004.3773,4912.2748,7756.6318,0.0,0.0,0.0,-4959.043,-43166.2663,2191.1357,24456.7951,-5021.1226,4602.625,-2434.3739,-6804.0946,-2852.8714999999997,-9656.9661
39,1968.1134,4952.6391,7745.5814,0.0,0.0,0.0,-4963.5577,-43339.1126,2206.3763,24371.5465,-4886.0235,4574.4593,-2416.5786,-7058.4136,-2728.1427999999996,-9786.556399999998
40,1901.7367,4873.2933,7806.2959,0.0,0.0,0.0,-4913.2834,-43112.2396,2200.2407,24391.6854,-5140.7163,4605.4789,-2436.489,-6852.271000000008,-2971.7264,-9823.997400000007
41,1979.6225,4895.5325,7809.8857,0.0,0.0,0.0,-4968.5537,-43200.2277,2208.4135,24434.9533,-5034.7005,4589.5698,-2424.4546,-6840.373900000002,-2869.5852999999997,-9709.959200000001
42,1937.6498,4842.7838,7777.5739,0.0,0.0,0.0,-4906.974,-43280.5668,2200.1667,24338.5691,-4928.9581,4611.6923,-2442.3522,-7090.797500000001,-2759.618,-9850.415500000001
43,2006.9001,4927.6398,7828.4608,0.0,0.0,0.0,-5002.9166,-43159.6198,2208.9052,24381.8982,-5001.2054,4577.7384,-2405.9991,-6808.7323,-2829.4660999999996,-9638.198399999997
44,2001.9186,4890.695,7777.2878,0.0,0.0,0.0,-4978.0132,-43212.8289,2175.6422,24359.2307,-4917.8241,4593.9499,-2436.0261,-6986.067800000008,-2759.9003000000002,-9745.96810000001

Receptor Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,1992.9109,4952.5122,7826.8729,0.0,0.0,0.0,-4854.5238,-43287.5096,2197.4183,24311.5408,-4968.6053,4576.2737,-2459.3679,-6860.778299999998,-2851.6995000000006,-9712.477799999997
1,1991.5394,4878.5205,7830.0599,0.0,0.0,0.0,-4868.7217,-43346.1668,2200.6325,24216.0496,-4823.9826,4558.21,-2447.2135,-7098.086600000002,-2712.9861,-9811.0727
2,1917.4887,4935.8877,7735.8471,0.0,0.0,0.0,-4843.4775,-43064.4315,2175.3646,24207.8376,-4910.8366,4582.5816,-2459.1131,-6935.4833,-2787.3680999999992,-9722.851399999998
3,1990.016,4717.0801,7705.392,0.0,0.0,0.0,-4825.4368,-43298.8199,2208.5899,24319.7161,-4905.0198,4591.0157,-2469.1255,-7183.462600000003,-2783.1296,-9966.592200000003
4,1932.1659,4900.6558,7781.6011,0.0,0.0,0.0,-4907.644,-43224.4281,2230.9941,24242.2566,-4860.9483,4551.2595,-2440.062,-7044.398599999997,-2749.7508,-9794.149399999997
5,1933.4539,4856.2924,7747.8541,0.0,0.0,0.0,-4803.2021,-43187.6795,2215.0772,24281.4885,-4935.2441,4584.7267,-2471.3756,-6956.715499999998,-2821.8929999999996,-9778.608499999998
6,1982.8459,4911.7933,7744.171,0.0,0.0,0.0,-4881.4651,-43242.0942,2184.4745,24209.5361,-4827.3385,4566.0346,-2445.3721,-7090.7384999999995,-2706.676,-9797.414499999999
7,1934.8136,4839.3784,7730.5138,0.0,0.0,0.0,-4944.6229,-43045.3435,2211.3345,24322.7767,-5042.6045,4582.2933,-2476.8619,-6951.149400000002,-2937.1731,-9888.322500000002
8,1965.2442,4819.1026,7810.1675,0.0,0.0,0.0,-4898.1643,-43276.7708,2196.4558,24370.2126,-4973.3924,4574.7948,-2457.9907,-7013.752400000001,-2856.5883,-9870.340700000002
9,1979.3133,4793.1314,7773.5322,0.0,0.0,0.0,-4858.1504,-43180.6931,2162.6389,24168.3905,-4870.8698,4605.7341,-2500.6396,-7161.8371999999945,-2765.7753000000007,-9927.612499999996
10,2024.4353,4884.6132,7790.4064,0.0,0.0,0.0,-4863.5634,-43341.6467,2169.7136,24196.9162,-4757.947,4571.6101,-2447.3537,-7139.125400000001,-2633.6906000000004,-9772.816
11,1953.4193,4850.439,7658.0014,0.0,0.0,0.0,-4889.0518,-43258.5696,2186.7721,24274.1493,-4834.8644,4562.2594,-2455.6769,-7224.8403,-2728.2819000000004,-9953.1222
12,1972.642,4841.6077,7742.663,0.0,0.0,0.0,-4840.1308,-43409.9548,2183.7664,24373.7302,-4885.621,4574.979,-2473.4859,-7135.676300000003,-2784.1279,-9919.804200000002
13,1907.1675,4770.8161,7739.0563,0.0,0.0,0.0,-4847.2976,-43285.1573,2220.3165,24404.5707,-4929.0898,4589.1163,-2481.106,-7090.5278,-2821.0795000000003,-9911.6073
14,1917.3861,4823.1203,7742.656,0.0,0.0,0.0,-4816.2722,-43301.7441,2212.3036,24354.7278,-4931.5088,4608.0068,-2495.8677,-7067.822500000002,-2819.3696999999993,-9887.192200000001
15,1985.824,4820.0053,7745.7618,0.0,0.0,0.0,-4826.4047,-43040.2627,2193.0081,24238.0544,-5004.5941,4584.8071,-2481.273,-6884.013800000001,-2901.0600000000004,-9785.073800000002
16,1922.2378,4933.1345,7778.947,0.0,0.0,0.0,-4852.2214,-43266.1069,2209.2472,24333.318,-4909.5234,4591.8331,-2476.0328,-6941.443800000001,-2793.7231,-9735.1669
17,1936.3005,4878.3286,7782.6535,0.0,0.0,0.0,-4854.2591,-43324.0001,2185.6343,24367.5642,-4895.1056,4576.973,-2464.7217,-7027.778099999992,-2782.8543,-9810.632399999991
18,1911.9529,4806.0385,7752.7433,0.0,0.0,0.0,-4854.3496,-43184.1174,2201.0,24355.6168,-4967.9855,4581.0837,-2463.2604,-7011.1155000000035,-2850.1621999999998,-9861.277700000002
19,1948.12,4880.2866,7739.3983,0.0,0.0,0.0,-4906.31,-43217.5881,2211.2514,24231.9938,-4851.9619,4561.9144,-2465.8612,-7112.848000000002,-2755.9087000000004,-9868.756700000002
20,1984.6298,4925.093,7745.0434,0.0,0.0,0.0,-4852.2494,-43233.8387,2180.7099,24373.4797,-5000.7245,4602.951,-2488.728,-6877.132300000001,-2886.5015000000003,-9763.633800000001
21,2014.8251,4852.9924,7772.8515,0.0,0.0,0.0,-4822.3455,-43334.624,2167.0948,24333.1043,-4901.7413,4600.7634,-2497.8934,-7016.101400000007,-2798.8713,-9814.972700000006
22,2006.1442,4919.2587,7758.6001,0.0,0.0,0.0,-4815.3987,-43472.6736,2191.1909,24459.7915,-4832.1187,4609.5046,-2501.1444,-6953.086900000002,-2723.7585,-9676.845400000002
23,2004.3335,4853.7531,7750.7978,0.0,0.0,0.0,-4823.2066,-43290.0032,2169.1828,24263.7787,-4893.9556,4618.0285,-2504.1078,-7071.363900000004,-2780.0349,-9851.398800000004
24,1983.4467,4834.4489,7746.9691,0.0,0.0,0.0,-4859.0961,-43051.888,2195.6599,24279.8178,-5027.0973,4574.6152,-2454.8501,-6870.6416999999965,-2907.3322000000003,-9777.973899999997
25,1967.7523,4770.9977,7707.2912,0.0,0.0,0.0,-4828.4153,-43155.2971,2200.1752,24308.1163,-4908.2595,4573.1174,-2439.696,-7029.379700000001,-2774.8381,-9804.217800000002
26,1912.3925,4812.8673,7811.768,0.0,0.0,0.0,-4863.9494,-43404.0313,2208.6361,24333.4388,-4708.4395,4564.8581,-2452.7572,-7188.878000000004,-2596.3386,-9785.216600000003
